Datetime,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2024-08-05,67.65635,65.808105,63.042847,64.133026,63.258255,70.55957,82.7667,91.30279,95.652954,90.78155,89.896164,78.265205,67.184586,68.6217,65.11542,77.32555,96.498245,105.99048,112.36635,103.77726,98.95661,87.87362,83.14274,74.0063
2024-08-06,80.59362,79.54295,77.63698,78.98394,78.147766,82.50642,91.53186,96.784004,99.881355,95.35123,94.876656,85.59182,75.70161,76.93896,75.45983,86.26171,101.60039,109.032776,111.62454,104.79445,101.171616,94.16474,91.07216,83.87336
2024-08-07,72.92549,72.49624,70.75595,72.00659,71.30314,74.56722,84.638596,89.31439,92.902,87.403046,86.87756,76.33818,64.37754,66.18159,64.89206,78.09224,98.204704,107.45409,109.23852,99.427795,93.62906,84.64796,82.52803,74.1265
2024-08-08,57.911583,57.57775,54.737526,56.714577,56.117752,62.74312,74.770546,81.716545,85.57689,81.34696,81.52789,73.384415,64.7799,68.07339,64.26089,72.4306,89.115585,95.91721,100.902626,92.504654,90.232445,79.775345,76.72273,66.64517
2024-08-09,54.999542,53.751343,50.568268,50.803513,52.63022,60.67057,77.03347,81.6923,81.16845,69.33662,65.02445,51.297173,37.182816,40.091705,36.669235,49.267982,76.300354,90.94088,99.50967,93.564606,89.24301,76.30496,74.239746,57.938362
2024-08-10,60.716644,60.165375,58.37391,60.29612,59.784027,63.37652,75.39187,78.48852,76.679375,68.909584,66.61342,56.73752,46.152496,48.20809,45.551178,53.44339,73.248375,84.766525,91.90675,90.82155,91.44608,82.31947,81.018364,65.42198
2024-08-11,82.99849,82.213394,81.479164,80.37379,79.537865,76.8626,86.579636,83.778015,78.44765,67.86313,64.640465,53.792763,40.343643,41.74475,42.192947,50.749397,74.536896,91.11966,98.17126,102.941765,103.44279,94.89232,95.606995,76.389336
2024-08-12,58.006073,56.291138,51.86634,52.42398,53.64978,65.5824,80.569664,91.00839,95.56602,90.61376,89.351906,78.64312,69.842514,73.74345,68.41919,78.155266,100.07772,111.15279,122.18494,113.368385,105.83807,88.00605,81.88634,68.7214
2024-08-13,88.50379,87.25661,85.84025,85.92168,84.47467,85.534454,93.28675,95.73867,97.14915,91.882,92.1321,82.588356,69.99067,71.24236,71.006935,84.86177,106.80066,120.01308,123.3907,116.48595,109.25038,98.96849,96.476364,85.87312
2024-08-14,81.48939,80.55335,78.9443,80.13039,79.29163,82.60415,92.10733,97.742294,102.55579,97.89084,96.88829,85.90437,74.80446,75.515755,73.882126,85.66737,102.62096,110.56238,112.7475,103.862656,98.28931,90.620964,88.01388,81.60397
2024-08-15,78.84622,76.88292,75.13605,75.97169,74.51203,77.7282,87.51284,93.71059,97.9961,94.47082,94.52932,83.981125,72.22531,72.80298,70.82585,83.43608,103.106636,112.58337,115.923615,107.272316,102.56018,92.99685,89.99304,81.19514
2024-08-16,75.18659,74.65026,72.86305,73.89132,73.46053,75.47473,84.205246,85.43407,84.406944,76.65276,76.231804,66.32387,53.920227,56.06913,56.44211,70.148094,90.49381,101.9906,103.804596,98.9954,95.35205,88.14468,86.18323,75.134865
2024-08-17,77.30391,76.8551,75.81048,75.83226,75.328125,74.21143,83.17118,82.466934,80.21545,71.34325,70.66975,60.03694,45.92694,47.952103,48.65148,62.700066,87.40093,101.60118,103.68645,99.42164,95.143135,86.55385,86.11358,72.48211
2024-08-18,75.53583,74.74785,73.80623,73.36301,72.97527,71.38701,81.68353,79.72508,74.93598,64.28851,61.798996,50.501923,36.009964,37.737152,38.181747,49.9096,75.917946,92.2568,97.353546,98.15911,97.014946,88.11151,88.60872,70.52418
2024-08-19,69.59003,69.17014,67.44404,69.53324,68.96132,72.22745,82.460106,87.1506,91.68974,87.67417,87.600334,78.03502,67.24872,68.95576,66.16894,76.10739,94.8575,103.813614,107.33036,98.15869,93.09908,82.645706,80.72576,71.13824
2024-08-20,68.615364,67.19803,64.65869,65.4424,67.51949,75.18892,88.66746,92.25071,91.62797,81.529274,78.19015,65.798454,53.5912,55.45485,51.89688,61.920227,83.318954,96.34142,105.034035,101.66596,97.61118,86.27409,82.98974,69.472855
2024-08-21,51.63414,52.026276,49.92051,52.462845,52.399597,58.070442,70.23777,74.55942,76.1157,69.59507,69.04138,59.454147,47.175026,50.744133,48.847923,62.534332,86.156525,96.43593,99.16233,88.67997,84.22481,72.87721,71.19728,58.860992
2024-08-22,49.335556,48.055336,45.11654,47.008255,45.724037,52.783974,67.81836,77.71593,83.99288,79.49536,78.169685,65.520256,53.448547,55.483154,50.216324,61.87668,85.58061,96.680595,104.96967,93.535645,88.01591,73.01624,69.56913,56.998894
2024-08-23,64.312706,64.39289,63.05503,64.39909,64.43742,64.97471,75.57393,75.4201,73.58229,63.495842,61.731697,49.246666,33.949875,36.13359,36.44673,52.112724,78.4072,93.24633,95.57866,89.83712,84.9104,75.691605,75.29637,61.03839
2024-08-24,62.679848,63.097794,62.069305,63.897743,67.421455,70.89113,85.318855,84.22505,79.88649,67.145294,61.266335,49.973053,40.330353,42.201187,37.40535,37.294647,54.370087,65.40992,75.32074,80.03318,83.031456,75.09,76.14949,58.73271
2024-08-25,39.192154,40.602997,36.985916,38.402267,35.396576,34.02466,44.08835,41.2193,39.344055,32.132004,32.746094,27.248978,14.876297,22.75769,24.281754,36.095886,65.77847,82.361565,86.492775,79.95969,75.87379,60.320335,63.81228,42.898468
2024-08-26,59.406975,60.0055,58.7865,61.379974,59.18885,59.762,68.281075,69.864105,69.616196,64.69574,66.17191,57.78556,45.024963,48.031067,47.621185,62.10379,86.70158,100.30247,103.056656,95.20582,90.10476,78.32362,76.81152,62.67012
2024-08-27,73.592285,72.15925,70.4179,71.059715,69.246635,71.66544,82.277084,88.03551,92.240135,89.418976,89.93134,81.26581,70.31279,71.95378,68.786064,78.62112,100.54387,111.49803,117.05794,108.30685,103.45941,90.55617,88.62019,76.34314
2024-08-28,81.3394,79.90696,78.43891,79.73531,78.86386,83.128685,92.93229,99.0407,103.48177,99.683464,98.92315,88.26857,77.34928,77.74975,74.86342,85.61307,103.63965,113.20227,118.28245,110.32663,104.461395,94.165,90.724884,82.506454
2024-08-29,96.662766,93.49537,90.683105,88.71135,88.0977,91.90021,101.61394,106.690796,110.08329,103.80124,103.23597,91.62055,78.49638,79.31383,78.16124,92.62975,114.75481,128.29305,133.691,126.12244,117.49109,106.389694,102.26057,92.81944
2024-08-30,99.93747,97.07592,94.93788,93.41479,93.437836,97.135254,105.993385,109.64435,111.72177,105.28734,104.52455,93.85512,80.99827,81.56891,81.040924,95.15115,116.184494,128.47719,132.15964,125.359665,117.93905,108.61661,105.1779,96.401726
2024-08-31,100.67802,97.48486,96.018524,93.73833,93.68291,93.55726,102.4699,104.1299,105.17727,98.61929,98.13281,87.88166,74.20465,74.48913,74.50848,87.43569,110.60522,122.87483,124.81608,119.25235,114.61896,106.35364,105.39454,94.37728
2024-09-01,71.88262,69.69162,66.899635,66.39951,63.683594,64.95807,75.21438,80.38499,83.213326,80.47764,82.58408,75.702156,64.91724,67.714645,65.694176,76.17585,99.216774,110.86154,115.70738,108.19426,105.45468,92.96812,91.28211,76.644356
2024-09-02,90.75056,87.64794,85.49029,86.062965,85.546005,92.50484,102.357254,110.9035,116.41498,114.45648,114.12586,104.82429,96.6688,96.37177,92.07057,99.10194,111.41965,117.58922,124.24725,118.521545,115.51692,106.60579,101.459595,95.307915
2024-09-03,97.72907,93.67349,90.35241,88.76775,89.62122,99.47388,112.03583,121.89249,128.5216,123.270004,120.82178,108.0002,97.66513,97.40524,92.057625,101.17849,117.8878,128.46777,139.29628,132.15471,123.65523,110.77699,104.125565,97.221016
2024-09-04,104.91172,100.90844,98.11772,96.096504,96.89851,105.191605,116.532394,124.79103,130.35487,124.656746,122.236275,109.655106,98.36735,97.84601,93.96457,104.83557,122.80008,133.98108,142.8046,135.60445,126.58205,114.852585,108.96715,102.34372
2024-09-05,93.88911,89.32637,86.6049,85.54422,86.05376,94.2816,106.8612,117.769104,126.67711,125.64386,124.94643,115.53108,107.29196,106.74157,100.67939,105.86885,119.86432,124.19934,130.99953,122.002335,119.17026,108.66084,104.47423,98.45819
2024-09-06,79.74307,76.796486,73.86483,74.297714,75.51646,85.46536,98.25682,106.7891,111.86733,106.282,104.27714,92.11652,80.92138,81.44647,77.20972,88.56577,106.633156,115.46532,122.33724,113.63368,107.790405,96.8441,91.637,84.09023
2024-09-07,98.697655,95.42126,93.4689,92.30978,91.35254,94.22384,103.59459,110.60942,117.1814,114.56858,114.539856,104.39443,93.745895,93.42779,90.97592,101.04152,117.89574,125.56352,128.90239,120.275635,114.994644,106.30848,103.24259,97.03669
2024-09-08,87.80284,84.8105,81.651184,79.64012,78.22912,80.46624,91.11857,97.89433,104.49645,102.81957,104.63914,98.204285,89.76472,92.003,88.32988,94.02395,111.69202,119.26575,124.27086,115.88332,112.71395,101.22293,99.32764,88.9104
2024-09-09,87.21963,83.29353,79.92898,78.49528,79.910484,89.97517,104.34198,113.87097,120.79698,113.972206,111.137695,95.58137,81.87865,81.82523,76.08226,89.05257,112.774055,127.49309,139.43689,129.25742,117.181946,100.31603,93.70399,84.34465
2024-09-10,63.05709,60.41223,57.349678,57.788185,58.08483,67.369225,82.72553,92.76345,99.06728,93.56632,91.65113,77.90158,64.74736,65.95783,60.416283,73.38991,98.21994,110.31471,119.48576,107.69414,99.97203,84.092575,79.384766,68.0916
2024-09-11,55.803246,55.289024,53.224205,55.480377,55.049774,61.955307,74.16571,79.56881,80.49168,73.55988,72.52633,60.737076,46.994354,49.375946,47.05905,63.218727,88.86165,102.45932,108.23998,98.8163,92.24343,78.943054,75.172485,62.341637
2024-09-12,76.551765,75.359634,73.22392,74.32457,74.79296,82.01138,92.99684,98.44271,100.969055,94.642296,93.240585,82.28477,70.73078,72.256004,69.4106,81.67364,101.568985,112.7151,118.866325,111.00951,104.01316,92.54994,88.27781,78.94584
2024-09-13,92.605995,90.74165,88.64721,87.84639,88.71086,94.159065,104.37901,108.74516,111.8833,104.95147,103.412704,92.37679,80.06039,81.19525,79.45742,92.3588,112.95299,124.23549,128.5846,120.05437,111.592804,101.18393,97.772896,89.75061
2024-09-14,94.02189,91.405945,90.922585,89.26343,93.3811,94.494125,105.79804,102.15816,96.72367,82.77296,78.28541,64.06639,47.70527,47.390327,47.28562,59.34445,84.68141,99.76553,103.537285,104.80356,102.84175,96.32739,96.49061,81.96502
2024-09-15,58.98777,58.243553,55.10031,55.01043,52.179626,53.547348,64.251625,68.76394,70.67382,67.702805,70.847534,66.02802,56.785156,61.711197,59.221893,67.749,90.50371,101.5769,106.808754,99.2161,97.3062,83.64542,82.28317,66.16447
2024-09-16,93.20857,89.34882,85.464966,82.88553,83.85101,93.37137,106.34953,114.200516,118.39396,110.44185,108.3849,94.53191,81.444756,82.52488,78.15322,91.52381,115.08971,131.4476,143.78468,136.2013,124.165276,107.68187,100.528885,89.95067
2024-09-17,90.951324,88.1549,85.248505,83.61918,84.33463,90.79756,102.090225,107.4183,110.65741,103.02919,101.59083,89.04452,75.37698,76.59931,74.35168,89.129745,112.89354,127.33655,134.3526,125.66379,115.354095,102.14358,97.39788,87.54473
2024-09-18,86.326294,83.59911,80.66539,79.934166,80.659195,87.06562,98.70084,104.9976,109.96545,102.98604,101.32775,87.94768,74.49402,75.219574,72.751335,87.14984,108.83246,120.96248,126.521034,116.85414,107.70066,96.22286,91.829254,83.68432
2024-09-19,81.75432,79.06177,76.08403,75.771126,76.861336,84.82787,97.38428,104.159584,108.62867,100.95054,98.56259,84.50618,70.53385,71.24599,68.52767,83.836426,106.61408,119.22807,125.39188,115.47949,106.26109,94.30487,89.64614,80.94935
2024-09-20,86.38279,83.81656,81.36904,81.54659,82.517494,89.86471,101.77545,109.57855,116.16996,110.313354,107.931595,94.26562,81.981705,81.83048,78.4627,90.973946,109.24365,118.24707,123.29095,113.156494,105.189156,95.27075,90.90235,85.26113
2024-09-21,77.23635,75.46704,73.613556,73.71269,73.47205,75.71636,86.7202,91.12465,95.317406,89.707405,89.15537,77.58117,64.06077,65.152985,63.333054,76.631966,100.002594,111.13435,113.858734,103.909,97.73969,87.06533,85.52005,75.205185
2024-09-22,74.09172,71.23619,67.275,65.890495,63.965073,67.73291,79.589645,88.18252,95.38074,95.573906,98.76704,94.47773,88.84925,92.359344,86.388115,87.598434,102.81922,108.936554,117.033356,109.78224,109.2921,95.67479,92.95371,80.62707
2024-09-23,87.41058,83.41362,81.083954,80.677055,81.439644,89.676544,101.90411,112.42915,121.15886,120.658165,121.135796,112.01079,103.75806,103.62489,97.271225,102.8609,116.99878,120.646774,126.70889,116.678894,113.774124,102.65734,98.01514,92.65779
2024-09-24,95.85226,91.85733,88.72368,87.1455,88.52252,99.462036,113.19034,124.35025,132.29507,127.12027,124.04425,110.56195,100.19032,99.73226,93.705956,102.6827,119.4021,128.33527,138.60205,129.55464,120.96461,108.15718,101.698845,96.18095
2024-09-25,88.389534,85.301094,83.143394,83.13908,84.29682,93.48519,105.98298,115.4034,121.828384,117.018936,114.32561,102.01518,90.98639,90.51259,86.76815,98.11544,114.750046,120.66252,124.8422,114.69214,109.50357,101.10379,96.85224,92.285324
2024-09-26,89.2723,85.95547,84.14739,83.74413,84.22046,91.37004,103.41299,111.854034,117.95,114.35748,112.78714,101.56776,90.06745,89.687225,85.56846,96.33414,116.141304,124.56868,130.13736,120.1024,114.22926,102.90021,99.227745,91.69843
2024-09-27,55.83201,53.223953,49.11927,49.595436,50.72339,64.490005,82.619545,94.61699,100.97223,93.75118,90.23912,74.985245,62.369385,64.24918,55.990646,67.158775,92.94386,108.2759,124.330376,113.65607,103.31481,82.59774,75.658295,61.96074
2024-09-28,78.714615,77.00533,75.17283,75.4318,74.072136,76.12684,85.54515,90.20508,93.65119,89.61382,90.44855,80.784996,68.5293,69.95203,68.65717,81.93389,103.58276,114.07144,116.52843,107.41463,102.148605,91.950676,89.59406,79.65794
2024-09-29,86.20946,83.20959,79.6019,77.43582,76.392265,78.597176,89.539345,96.34908,104.14739,102.97465,105.52143,99.66756,92.08889,94.837425,90.272095,93.90493,110.41588,117.310974,122.91623,114.19589,110.969604,98.613396,96.667114,86.29423
2024-09-30,56.110313,51.697365,46.210274,45.19837,49.66181,66.132095,84.33087,99.8116,109.87463,110.72826,112.08264,104.43842,99.11802,103.67653,94.841866,99.2888,120.76819,124.21451,134.08807,120.11211,115.236855,93.32881,86.859695,74.80362
2024-10-01,91.753784,87.56073,84.431114,83.02404,84.347534,95.30324,108.706795,119.38664,126.0605,122.59181,120.96698,111.29643,102.732605,103.11367,97.434235,104.31709,119.53978,125.09113,132.8134,124.36334,120.642975,109.7498,104.623314,98.12897
2024-10-02,90.38546,85.99495,81.79665,79.37859,81.507805,95.242004,111.61098,124.215454,132.50346,126.361374,122.69786,109.22392,99.06192,99.62539,91.76485,99.48621,118.87103,129.7382,143.79105,133.91447,123.98071,107.09936,100.02198,91.8302
2024-10-03,95.05823,91.84405,89.197205,87.433266,88.89099,98.88878,111.9617,120.657974,125.62235,118.436485,115.11758,101.85797,89.58299,89.83612,85.932,98.74008,119.60914,130.71002,138.77718,129.29326,119.740845,107.34075,101.86746,94.940575
2024-10-04,98.8068,95.363335,92.97001,91.51032,92.96526,100.971115,112.525085,119.69604,124.71143,118.3427,115.88554,103.42083,90.96518,90.785065,88.0728,101.16572,120.82126,130.52464,135.48984,126.09196,117.980484,108.014534,103.59386,97.52826
2024-10-05,97.23882,94.51438,93.37749,91.87083,92.028725,92.1953,101.012825,102.94029,105.29108,98.74292,98.40162,86.21011,71.074684,71.01311,70.7299,86.08252,110.85333,124.34386,126.38551,118.28231,110.36081,100.393074,98.51521,88.83259
2024-10-06,54.14187,51.90902,47.514122,46.902077,44.503357,50.21163,63.653847,73.42208,79.25368,80.12995,84.523766,82.128876,77.79073,83.09264,75.74588,75.67253,92.17388,98.13195,108.25595,101.1111,102.95283,86.76093,83.46835,68.07768
2024-10-07,94.2843,90.23455,86.792435,84.932274,86.51834,97.44088,111.05329,120.90756,125.98607,119.12857,116.167175,103.298965,90.92968,91.12865,86.70781,100.259445,123.19188,135.8088,145.01709,133.62836,122.92706,107.75767,101.688736,93.40392
2024-10-08,107.76112,103.09879,100.61355,98.09697,99.37114,107.95451,119.678635,129.05066,135.61368,132.2659,130.77742,121.15158,111.41868,110.868454,106.40143,114.99739,132.21165,139.2521,145.48035,135.85439,129.67203,118.532486,114.00193,108.30184
2024-10-09,89.3976,85.52056,82.94319,82.00634,82.74448,91.85421,105.07589,115.45584,122.8504,119.000854,117.07585,104.73309,93.78034,93.38871,88.00401,97.8793,116.48497,124.92177,132.93628,123.01187,116.313416,103.85889,98.68714,91.872055
2024-10-10,75.59228,71.94743,68.22251,66.966805,68.59668,82.648224,98.60728,109.73613,114.17613,107.89336,105.42714,93.67708,82.91861,84.633224,77.92237,88.140884,110.27555,121.746124,134.36739,125.41017,118.20097,101.556046,94.693375,83.76788
2024-10-11,100.50705,97.01782,94.20515,91.87715,93.83844,103.882996,117.130714,125.73279,131.2903,123.56997,119.64609,106.220085,93.82561,93.89051,90.42499,103.26051,123.58682,133.74046,140.53043,130.52295,120.95706,109.89555,105.03496,99.15663
2024-10-12,98.966736,95.68508,93.92523,92.83985,92.44682,95.04769,104.99554,111.81819,119.50063,117.22171,116.939026,106.78499,96.03643,95.508995,92.32656,101.09721,118.49372,125.92328,129.34888,119.74346,114.08295,104.554245,102.31757,95.82707
2024-10-13,44.3497,41.907074,36.803543,36.352554,35.594543,44.48918,58.889603,70.63998,77.6629,81.79398,86.8354,85.65048,82.22386,89.13304,82.88247,84.73884,105.91023,110.524345,119.06127,109.393814,110.51965,89.47878,85.84103,67.571014
2024-10-14,113.66533,108.09877,102.39524,96.76044,99.83692,114.94649,133.5435,152.42265,162.56207,155.01517,147.71014,133.6062,122.02783,123.18954,116.92383,126.6432,146.3673,157.04309,168.0135,155.40326,142.98433,126.38897,119.789536,111.79689
2024-10-15,117.070526,111.67671,107.19114,102.43297,105.98627,120.276,136.69563,150.29372,159.52417,152.80696,147.21335,135.60504,126.31349,126.50731,119.3898,124.62163,140.42137,148.32016,159.53217,149.50157,140.14061,126.44484,120.87078,115.0104
2024-10-16,67.10953,60.411255,53.736702,49.92666,55.631004,74.173874,93.63274,111.05138,122.49292,124.1432,126.37596,119.196396,114.159065,118.98717,109.47412,113.79169,137.18457,140.39929,151.22433,136.10783,130.38358,106.03216,98.407394,86.15366
2024-10-17,103.541756,98.61198,94.950836,91.69931,93.29423,104.59487,118.45346,128.58049,133.9139,127.08838,123.80447,111.11348,99.18329,99.164825,94.40564,106.406586,128.4951,141.24689,151.97192,142.624,132.41002,117.527374,111.22865,102.67529
2024-10-18,96.77813,93.40717,91.164536,89.62968,91.23709,99.61832,112.66814,121.26808,128.26016,122.450096,119.27929,106.27413,93.97827,93.59058,89.4614,100.98749,121.40409,130.66434,136.78557,125.67725,116.83765,105.23075,101.33171,95.18233
2024-10-19,95.77405,92.60137,91.31461,90.7308,89.428795,91.81581,100.9602,107.49633,113.27839,111.151596,111.42104,100.830505,89.076546,88.36914,85.48453,96.602715,116.45047,126.756424,131.73405,123.11479,116.543816,105.26793,101.86289,93.751396
2024-10-20,78.88239,75.530685,71.40449,69.4341,67.11884,67.3592,77.54212,84.794556,95.46184,98.14818,104.025696,99.420555,92.99477,96.257805,89.77251,90.01767,105.65312,113.19922,121.71847,113.23706,110.21971,93.58619,90.50087,78.23028
2024-10-21,51.118286,47.298378,42.80139,43.08133,44.34224,58.02626,75.060455,89.50193,97.90322,97.66877,99.0064,89.659966,82.2762,85.387115,76.089775,81.68061,102.44997,109.60979,122.38704,111.13685,107.21673,86.71871,79.61836,66.94091
2024-10-22,103.38114,97.585335,92.6573,88.711266,90.913475,104.86925,120.476906,132.65002,138.35365,130.2601,126.15305,112.41144,100.01166,100.13117,94.54894,107.945076,132.5124,147.50343,160.71884,149.30527,136.49052,118.37929,110.76227,101.29271
2024-10-23,111.632065,106.362526,102.42092,98.57289,100.78073,111.89266,126.17648,137.45735,145.53494,138.57727,134.45226,120.49052,108.508484,107.75425,102.65783,114.33104,135.42154,147.06561,156.99422,145.01202,132.66689,117.949585,111.89827,105.98415
2024-10-24,97.275795,92.43003,88.91073,86.102745,86.981445,97.83207,112.00009,123.41906,130.46768,125.209755,122.70153,109.47157,98.22668,98.07956,92.08244,102.38597,122.76603,134.33954,146.1815,137.21007,127.9487,112.75663,105.88874,97.875244
2024-10-25,104.46327,99.66054,97.509346,96.16197,96.916626,105.215195,116.21977,126.2489,133.58519,132.02245,131.04138,121.70566,113.11485,111.84299,107.38628,114.56613,127.36246,130.8225,135.34598,127.2417,124.76665,117.11734,112.648445,108.815704
2024-10-26,111.0043,106.991714,105.047066,102.618805,101.09391,101.30537,109.65016,115.84456,123.24456,121.67038,122.16048,113.06265,102.63433,101.89378,99.82224,108.41465,125.33957,133.58273,136.71135,128.67564,123.2082,114.50305,112.495514,105.65134
2024-10-27,97.66602,93.54864,91.35036,88.50709,87.62295,88.58383,97.90704,103.55515,108.50464,105.74811,107.014824,98.74733,87.88839,91.20455,91.61872,103.24091,124.35689,132.37135,134.08267,124.20706,119.33197,108.51617,106.29447,96.33976
2024-10-28,97.13224,90.679436,86.63471,83.791046,84.88084,96.72678,110.41995,124.25446,133.0046,134.02982,134.70016,127.16832,121.33212,121.697876,113.96239,116.9292,131.56873,136.38287,147.57487,140.19911,137.61499,122.508514,115.70049,107.21506
2024-10-29,113.13905,108.53259,106.26903,103.71591,103.29259,110.895615,121.47633,131.94649,138.83844,137.2856,135.97139,127.323326,120.13739,119.181946,114.058426,118.82947,131.15167,137.10034,145.77196,140.08586,135.84325,125.89821,120.62262,115.36247
2024-10-30,117.251915,113.135284,110.906105,108.05893,108.55447,116.217606,126.973076,136.83348,144.51237,142.50658,140.64735,132.7861,126.43858,125.834656,120.67412,123.638596,134.36526,138.4247,145.75714,139.2056,134.82428,125.9361,121.72481,117.83077
2024-10-31,115.02185,109.81505,106.657036,103.2074,103.82317,113.77449,126.15704,137.51776,145.11931,142.0725,139.60391,129.8489,122.351074,121.609474,115.52184,119.94649,133.26474,140.48479,151.49695,145.50851,139.60652,127.94574,122.03949,116.17495
2024-11-01,104.75843,99.7854,97.27597,95.544106,95.30882,103.32134,114.13469,125.14026,132.78104,133.06,133.15703,126.003174,119.913155,119.19304,113.43225,116.54528,126.941956,129.9093,137.13065,131.02582,130.08699,121.07397,116.10545,110.965836
2024-11-02,100.47885,95.70741,92.83117,90.10987,89.028595,93.16325,103.91379,114.52176,124.99689,127.55916,130.4615,124.90783,119.59065,120.12709,113.09948,113.05705,124.71901,127.88434,135.55154,127.35339,125.57755,113.22267,109.28705,102.61407
2024-11-03,94.0627,88.716064,85.16197,82.55934,80.4204,83.04651,92.41455,101.87265,111.09741,116.055374,122.40756,119.9494,116.13576,117.788666,110.07096,107.53176,118.8093,123.402725,133.22382,127.74531,128.19807,113.374695,108.589806,98.22146
2024-11-04,108.84348,104.14188,102.19298,100.946304,101.785095,111.345856,121.73319,131.66084,137.64012,137.06557,136.25993,129.64624,123.605484,122.60753,117.37021,120.849884,130.5209,132.76106,138.9732,133.5044,132.92819,125.302055,120.48285,116.14901
2024-11-05,117.28642,113.03766,111.07971,108.62673,109.25322,118.0695,128.73494,138.75241,145.36322,143.67146,141.61868,134.50948,128.64745,127.82602,122.607056,125.27301,135.33168,138.73051,146.16391,140.5617,137.56125,129.23134,124.82922,120.7639
2024-11-06,124.85249,119.52249,114.296585,108.72567,112.33765,124.25119,137.01108,149.87881,158.21408,155.43713,153.33908,145.64671,140.15204,142.27733,137.10426,141.50885,158.095,166.62474,177.25407,167.98099,155.83977,137.60748,130.872,122.967415
2024-11-07,116.37874,111.08559,102.63486,94.35438,99.94308,116.866806,135.72304,157.90564,172.17249,169.19417,163.84204,152.99048,144.41867,150.54797,146.04448,154.69449,178.27162,188.9001,199.08746,183.40837,165.09529,138.12581,130.25365,117.569534
2024-11-08,108.46531,104.167404,102.37254,100.6498,101.51454,110.03279,121.03448,131.19156,138.5996,138.10155,137.17377,130.4808,124.311104,123.601776,118.19743,121.228836,131.79367,133.23172,138.41495,130.88216,129.58461,121.67004,117.920456,114.13598
2024-11-09,108.19721,103.392845,100.87283,98.600334,98.095726,103.03372,112.77258,122.43523,131.59451,133.28014,135.06253,129.32542,123.96148,123.699875,117.70201,118.38896,128.13182,130.79228,137.3786,130.72385,129.31413,119.49216,115.50107,110.19688
2024-11-10,103.650215,98.50962,95.71525,93.17769,91.51636,93.732666,102.67817,112.142685,122.565384,126.94536,131.74603,127.48242,122.90219,123.25107,115.98625,114.30731,124.61963,128.46567,136.93341,130.431,129.08191,115.93621,111.539185,104.09422
2024-11-11,115.11161,109.6595,106.66985,103.823135,104.54925,116.16576,127.93346,139.46333,144.5356,142.015,139.93341,132.12189,125.26962,124.47781,118.46028,123.5947,137.85419,145.73633,157.27231,151.30338,145.96649,132.92754,126.26036,119.1909
2024-11-12,115.1416,111.19742,110.12897,108.76789,109.03584,117.431244,127.141205,136.80292,142.18785,141.01427,138.9036,132.0476,125.797295,124.34592,120.32582,124.796036,134.41785,136.20192,140.798,135.18971,134.18803,128.49252,124.65265,121.60867
2024-11-13,128.31677,123.39705,120.859055,117.16127,117.91566,127.51935,138.50598,148.90665,154.11687,149.92358,146.08043,137.47273,129.61882,128.30627,124.17346,131.0551,146.1588,154.422,163.34787,155.97287,148.28648,137.23135,132.22859,126.86632
2024-11-14,122.63471,117.44308,114.30774,110.087585,110.88342,122.77391,135.88455,148.2471,154.73415,150.74557,146.55396,137.51428,130.8996,130.1568,123.79027,127.41605,141.11913,149.00839,161.91302,156.32211,149.56082,136.97334,130.92537,124.59526
2024-11-15,120.2446,116.566376,115.37738,113.61076,115.47142,124.84973,135.14809,143.92932,149.87422,147.37007,144.21136,137.49689,131.38136,130.18628,126.20029,129.73785,138.62872,139.16895,142.5298,135.84952,134.01219,129.19191,126.2751,124.515
2024-11-16,101.0871,95.676,92.6982,90.03817,89.63047,95.6332,107.28355,118.65682,129.10535,131.26852,133.29474,127.0472,121.21409,121.20071,113.93679,114.623985,126.74476,129.6674,137.48567,129.06972,127.677315,115.57825,111.418,104.87099
2024-11-17,94.20198,89.249405,86.161156,83.603195,80.311806,83.30614,92.26767,102.240486,110.11221,115.5891,121.21484,119.49132,115.772316,117.47246,110.95719,109.71669,121.96862,126.7498,136.40024,131.94409,133.5127,118.96122,114.30501,102.86842
2024-11-18,116.65352,112.43711,110.363434,108.26102,111.32655,122.68002,132.61798,143.06601,148.49466,148.67136,147.21725,142.0127,138.02396,138.42029,135.21259,139.66904,150.90837,151.12831,154.4792,147.75325,144.7122,135.76608,131.14731,127.245926
2024-11-19,130.23901,125.77611,122.85654,119.01843,122.563286,134.29883,144.86432,155.18747,161.089,158.93765,155.69345,149.7498,145.68277,146.17339,142.8883,146.61304,158.371,161.14142,166.84492,160.18713,153.63756,143.3813,138.7646,134.6589
2024-11-20,122.93437,118.60449,116.54802,113.21919,113.56184,124.61745,136.39772,147.96059,153.27242,149.84229,145.62196,137.40045,131.34727,130.32848,124.809326,128.39738,140.24622,146.37344,157.35696,152.76083,147.61171,137.48361,131.96207,126.90341
2024-11-21,123.47301,120.463196,120.35634,119.367386,119.89737,127.908295,136.21191,144.44626,148.36557,146.5153,143.27454,137.32402,131.7159,129.93553,127.24272,131.5477,138.98285,139.20023,141.55695,136.85855,136.29286,133.61166,130.71742,129.56299
